type,value,comment
ip-dst,192.3.232.40,https://x.com/skocherhan/status/1904024191071883598
md5,c4c9290f0dffdcae1da21f3f63bc58c1,https://x.com/skocherhan/status/1904024191071883598
ip-dst,115.190.105.72,https://x.com/romonlyht/status/1904031588180193776
ip-dst,172.217.161.65,https://x.com/romonlyht/status/1904031589895753814
ip-dst,137.220.198.62,https://x.com/romonlyht/status/1904031888421093390
ip-dst,202.110.1.65,https://x.com/romonlyht/status/1904032195314070002
ip-dst,118.145.193.26,https://x.com/romonlyht/status/1904032731019051114
ip-dst,142.250.196.97,https://x.com/romonlyht/status/1904032732830904629
ip-dst,47.83.189.115,https://x.com/romonlyht/status/1904032732830904629
ip-dst,182.38.124.33,https://x.com/romonlyht/status/1904033115947086326
ip-dst,137.220.198.47,https://x.com/romonlyht/status/1904033417051898111
ip-dst,109.206.245.16,https://x.com/romonlyht/status/1904033417051898111
ip-dst,104.21.37.60,https://x.com/romonlyht/status/1904033878689628611
ip-dst,175.165.144.243,https://x.com/romonlyht/status/1904033878689628611
ip-dst,91.149.236.50,https://x.com/romonlyht/status/1904034119861899277
ip-dst,212.192.13.189,https://x.com/romonlyht/status/1904034119861899277
ip-dst,42.6.177.74,https://x.com/romonlyht/status/1904034467968401783
ip-dst,210.129.14.68,https://x.com/romonlyht/status/1904038838827401224
ip-dst,104.219.248.75,https://x.com/romonlyht/status/1904038838827401224
ip-dst,18.156.13.209,https://x.com/SarlackLab/status/1904041012693172554
ip-dst,18.192.93.86,https://x.com/SarlackLab/status/1904041012693172554
ip-dst,18.157.68.73,https://x.com/SarlackLab/status/1904041012693172554
ip-dst,101.126.87.67,https://x.com/drb_ra/status/1904060041600090202
md5,76a1edc8be35b41f0c99063ff38f61ec,https://x.com/RakeshKrish12/status/1904060612214173950
md5,222eab3f409f97b1a3442411676ca689,https://x.com/RakeshKrish12/status/1904060612214173950
ip-dst,174.138.23.254,https://x.com/RakeshKrish12/status/1904060612214173950
ip-dst,31.31.207.21,https://x.com/drb_ra/status/1904062027133247958
ip-dst,65.0.11.173,https://x.com/drb_ra/status/1904062581255369085
ip-dst,93.198.178.208,https://x.com/drb_ra/status/1904062599487967245
ip-dst,35.78.186.43,https://x.com/drb_ra/status/1904062616651137145
ip-dst,107.173.51.207,https://x.com/drb_ra/status/1904062632296099928
ip-dst,45.152.149.7,https://x.com/drb_ra/status/1904062635890323750
ip-dst,172.104.253.196,https://x.com/drb_ra/status/1904062692014387626
ip-dst,196.251.86.41,https://x.com/drb_ra/status/1904062698641616995
ip-dst,27.124.4.217,https://x.com/drb_ra/status/1904062711438152088
ip-dst,95.217.206.215,https://x.com/drb_ra/status/1904062717071368582
ip-dst,169.1.137.250,https://x.com/drb_ra/status/1904062728471187736
ip-dst,89.185.233.204,https://x.com/drb_ra/status/1904062749048484254
ip-dst,152.42.219.50,https://x.com/drb_ra/status/1904062768602337644
ip-dst,175.136.232.225,https://x.com/drb_ra/status/1904062788718264657
ip-dst,104.194.152.74,https://x.com/drb_ra/status/1904062807697437114
ip-dst,107.179.191.64,https://x.com/drb_ra/status/1904062806816887242
ip-dst,94.130.144.246,https://x.com/drb_ra/status/1904062827016405087
ip-dst,181.167.82.139,https://x.com/drb_ra/status/1904063361727262841
ip-dst,65.49.235.251,https://x.com/drb_ra/status/1904082076871102867
ip-dst,195.211.191.155,https://x.com/SarlackLab/status/1904111503160045724
ip-dst,185.153.198.36,https://x.com/SarlackLab/status/1904111535779422242
sha256,a13dfdfccc71c26464da61de63f5ff296b3ec90adbb648d42b9861c8c3e422cb,https://x.com/malwrhunterteam/status/1904124773057105923
sha256,eeb2e5f06ef8da29a56d1779c1590d82c76b031e7718d0f6c46d1cb57c036d8e,https://x.com/malwrhunterteam/status/1904124859216490610
ip-dst,103.27.109.46,https://x.com/drb_ra/status/1904127252754993209
ip-dst,14.128.50.20,https://x.com/drb_ra/status/1904127322632114619
ip-dst,14.128.50.24,https://x.com/drb_ra/status/1904127322632114619
ip-dst,101.132.243.241,https://x.com/drb_ra/status/1904127369595789657
ip-dst,110.40.132.172,https://x.com/drb_ra/status/1904127599162388729
sha256,ac1a623822a4d44bfb300d86d9210fbaaf0c73c1ec8cdea00236bacf154b09c0,https://x.com/malwrhunterteam/status/1904127600202530995
ip-dst,43.140.215.17,https://x.com/drb_ra/status/1904127618879721833
ip-dst,52.68.47.107,https://x.com/drb_ra/status/1904127637255069989
ip-dst,43.128.107.197,https://x.com/drb_ra/status/1904127656649511060
ip-dst,54.226.106.181,https://x.com/g0njxa/status/1904133271425880307
ip-dst,144.91.82.244,https://x.com/g0njxa/status/1904133271425880307
ip-dst,162.128.74.109,https://x.com/drb_ra/status/1904135007146590292
ip-dst,47.100.36.233,https://x.com/drb_ra/status/1904135142530298050
sha256,5c3193488ce4d3b01dc3a7b12af4830102933defe51b7f8e35bfe68994f39ef7,https://x.com/malwrhunterteam/status/1904142516540100900
ip-dst,47.86.28.28,https://x.com/malwrhunterteam/status/1904143434098557373
ip-dst,85.115.173.194,https://x.com/naumovax/status/1904151630049607779
sha256,d24cf525214c3b9a331d03c99693d22cfd5e1af5da5b3f310dce9814876d2fbb,https://x.com/malwrhunterteam/status/1904157265424159213
sha256,7ee8506c982c0e86ffa495f432304e9c5b61bc4bdb0485bf99ea8bc4ce731966,https://x.com/malwrhunterteam/status/1904168577978052874
ip-dst,194.26.192.222,https://x.com/malwrhunterteam/status/1904168577978052874
ip-dst,47.243.192.148,https://x.com/harugasumi/status/1904183167080173598
ip-dst,107.172.208.162,https://x.com/drb_ra/status/1904190864647241904
ip-dst,122.248.209.34,https://x.com/drb_ra/status/1904191385063833925
ip-dst,147.185.221.16,https://x.com/SarlackLab/status/1904207350279676376
sha256,dde8af7476e9e1f201cabe5873df8299bbc1caf48639411da250f8caafe0cbd7,https://x.com/malwrhunterteam/status/1904216465315647747
ip-dst,20.49.104.18,https://x.com/SpamAuditor/status/1904218127669592516
sha256,635048e48335d85e1943c4846e6165439d70af48deadcc5db6a8276c021edb68,https://x.com/malwrhunterteam/status/1904220970950484131
ip-dst,175.136.232.226,https://x.com/drb_ra/status/1904243419297558933
ip-dst,38.54.31.112,https://x.com/drb_ra/status/1904243442022019515
ip-dst,77.92.145.20,https://x.com/drb_ra/status/1904243560217735586
ip-dst,27.124.4.223,https://x.com/drb_ra/status/1904243588869108048
ip-dst,176.65.134.111,https://x.com/drb_ra/status/1904243737431064903
ip-dst,118.195.149.202,https://x.com/drb_ra/status/1904243844322922950
ip-dst,208.64.33.139,https://x.com/drb_ra/status/1904243895568916965
ip-dst,172.111.244.147,https://x.com/drb_ra/status/1904243916905320553
ip-dst,52.255.177.241,https://x.com/drb_ra/status/1904244019183616302
ip-dst,47.116.40.141,https://x.com/drb_ra/status/1904244037629993019
ip-dst,123.231.15.43,https://x.com/drb_ra/status/1904244054583283818
ip-dst,196.251.86.31,https://x.com/drb_ra/status/1904244071498936520
ip-dst,52.221.213.139,https://x.com/drb_ra/status/1904244088662266300
ip-dst,204.77.9.25,https://x.com/drb_ra/status/1904244126851158271
ip-dst,157.254.223.99,https://x.com/drb_ra/status/1904244148372181055
ip-dst,192.155.87.96,https://x.com/drb_ra/status/1904244169104650563
ip-dst,27.124.4.224,https://x.com/drb_ra/status/1904244190260986362
sha256,97b6dc6f61b1eebb32a1e62a62680ad9814e535e40d8cd3d01583e7b1db127e8,https://x.com/malwrhunterteam/status/1904244568939282542
sha256,1318c5425647f17a33d11009c002e1b5536beaf25b41969b353ac0858be50110,https://x.com/malwrhunterteam/status/1904247242409623849
sha256,24be5aa7fc8f60730b644c98660114b994998db393e35e5b2fcaa6905201b120,https://x.com/malwrhunterteam/status/1904254801870757981
sha256,be3e3c77cf578c6458d515c5a49cfab653df3ba10ccb86e9d13d2376e24483fb,https://x.com/malwrhunterteam/status/1904256374550462605
sha256,c31145d212b4f5b937c700bd7335b7521c4e8250bf4c2cc3555c757dcc099284,https://x.com/malwrhunterteam/status/1904260167329349949
sha256,fb8a4d5c9d38bb4c0686d3d6721ccdd8fc3e1bd465de8c0edf100efafd2ef592,https://x.com/malwrhunterteam/status/1904265556485677283
sha256,d82c85ae7cd1f874acd9e60b3bfafc4754016726d7a6ca315c6db6c45bc9f214,https://x.com/malwrhunterteam/status/1904275961761378650
ip-dst,172.86.106.24,https://x.com/drb_ra/status/1904283559919038918
ip-dst,106.75.224.31,https://x.com/drb_ra/status/1904283578315190313
ip-dst,101.42.18.6,https://x.com/drb_ra/status/1904283697504747925
ip-dst,124.220.59.81,https://x.com/drb_ra/status/1904284144823095482
ip-dst,123.57.146.124,https://x.com/drb_ra/status/1904284163894603807
ip-dst,101.133.156.69,https://x.com/drb_ra/status/1904284182370488497
ip-dst,196.251.85.31,https://x.com/drb_ra/status/1904284201371017432
ip-dst,103.82.53.18,https://x.com/drb_ra/status/1904284218319917345
ip-dst,167.88.186.143,https://x.com/drb_ra/status/1904284238264058211
ip-dst,59.110.4.100,https://x.com/drb_ra/status/1904307504244289876
ip-dst,14.128.50.21,https://x.com/drb_ra/status/1904307522778935560
ip-dst,138.199.216.110,https://x.com/drb_ra/status/1904307541275779404
ip-dst,45.192.168.9,https://x.com/threatquery/status/1904325769024917526
ip-dst,115.50.4.166,https://x.com/threatquery/status/1904325772195840284
ip-dst,222.220.145.8,https://x.com/threatquery/status/1904325770748506549
ip-dst,104.168.169.107,https://x.com/CarlyGriggs13/status/1904329713918877814
ip-dst,45.192.170.198,https://x.com/harugasumi/status/1904340964791173195
ip-dst,27.124.10.95,https://x.com/harugasumi/status/1904340964791173195
ip-dst,47.238.44.120,https://x.com/harugasumi/status/1904346245759656249
ip-dst,185.242.234.230,https://x.com/Metemcyber/status/1904349209920483549
ip-dst,35.77.104.101,https://x.com/Metemcyber/status/1904349530503713210
ip-dst,110.41.185.80,https://x.com/drb_ra/status/1904357602475069846
ip-dst,169.150.202.83,https://x.com/SarlackLab/status/1904383011451232627
ip-dst,43.131.249.133,https://x.com/harugasumi/status/1904395758541140456
ip-dst,43.133.196.152,https://x.com/harugasumi/status/1904395758541140456
ip-dst,138.199.216.110,https://x.com/drb_ra/status/1904418282020458830
ip-dst,117.72.119.63,https://x.com/drb_ra/status/1904424933616128017
ip-dst,179.43.152.178,https://x.com/drb_ra/status/1904424952276648246
ip-dst,43.129.41.152,https://x.com/drb_ra/status/1904424971683676378
ip-dst,172.86.97.13,https://x.com/drb_ra/status/1904424988666368499
ip-dst,51.38.215.206,https://x.com/drb_ra/status/1904425025429524584
ip-dst,51.44.82.197,https://x.com/drb_ra/status/1904425045209788729
ip-dst,144.208.127.241,https://x.com/drb_ra/status/1904425164978426260
ip-dst,104.250.169.98,https://x.com/drb_ra/status/1904425181512343567
ip-dst,106.75.245.80,https://x.com/drb_ra/status/1904425219940643036
ip-dst,18.132.143.131,https://x.com/drb_ra/status/1904425561763557809
ip-dst,123.11.253.237,https://x.com/drb_ra/status/1904425580444909579
ip-dst,35.86.98.1,https://x.com/drb_ra/status/1904425598656598233
ip-dst,102.96.189.137,https://x.com/drb_ra/status/1904425617220575441
ip-dst,15.237.149.167,https://x.com/drb_ra/status/1904425634253693287
ip-dst,128.90.113.194,https://x.com/drb_ra/status/1904425653266448883
ip-dst,31.58.169.119,https://x.com/drb_ra/status/1904425671977275642
ip-dst,23.94.126.113,https://x.com/drb_ra/status/1904425689127768414
md5,2a8fbe2d50908c07a7cd4cdce653bad3,https://x.com/salmanvsf/status/1904429140863791235
md5,0aca9a108245ae692e145aa23f0dbfa6,https://x.com/salmanvsf/status/1904429140863791235
md5,2ff7c3e04f6bcad977f1ca8e4b925fbd,https://x.com/salmanvsf/status/1904429140863791235
ip-dst,43.163.237.218,https://x.com/Metemcyber/status/1904430220028821728
md5,fd6a372e2aef6d3a304ee47be4df5c66,https://x.com/salmanvsf/status/1904433734142800005
md5,2604d799645978cca35b351ab1b34c12,https://x.com/salmanvsf/status/1904438817064640583
md5,e3428319d1cc054423ce97b604795e0d,https://x.com/salmanvsf/status/1904438817064640583
ip-dst,154.39.140.34,https://x.com/drb_ra/status/1904444438585266505
md5,BD202DC5F5B55E01C3DB354672081371,https://x.com/siri_urz/status/1904448024144708012
md5,A1E98D06DB57363FC8E697ABE7D26626,https://x.com/siri_urz/status/1904472336469828025
ip-dst,34.245.175.187,https://x.com/SarlackLab/status/1904473518139392042
sha256,4c8cb570844dbbb3ecb24f80012c0076fcc1003677c1721f0d0ea0954b6876da,https://x.com/malwrhunterteam/status/1904481895619944793
ip-dst,86.92.186.238,https://x.com/malwrhunterteam/status/1904483090086367467
sha256,4ec41afc275e281584f046a65ed5b1e04ea1a5033d5b10ea15e16b0f7b02a1a0,https://x.com/malwrhunterteam/status/1904483648662860171
ip-dst,47.238.159.31,https://x.com/harugasumi/status/1904490293556310426
ip-dst,116.204.84.234,https://x.com/drb_ra/status/1904492275704750161
ip-dst,20.83.148.22,https://x.com/drb_ra/status/1904492507536245093
ip-dst,43.160.193.143,https://x.com/drb_ra/status/1904492543775010881
ip-dst,47.108.158.237,https://x.com/drb_ra/status/1904492563882541393
ip-dst,58.87.94.202,https://x.com/drb_ra/status/1904492582710747322
sha256,60128b31ae22a56b37280e3087a5a6dc01f8a63bb9be0a7caeced6ee0aa142c3,https://x.com/malwrhunterteam/status/1904495190137536776
ip-dst,103.12.149.85,https://x.com/drb_ra/status/1904496784782831799
sha256,00eb215ff36bb23946db4f223f662e6cc01a28479bf57e6ba7d441508c8ee4bd,https://x.com/malwrhunterteam/status/1904503414995763508
sha256,5c059a6d583afa2014badd301e7bb48a1b9d65ad64f9f91a334daeba23ba7828,https://x.com/malwrhunterteam/status/1904510631182541125
ip-dst,144.91.72.104,https://x.com/g0njxa/status/1904526211356733668
ip-dst,100.26.111.189,https://x.com/g0njxa/status/1904526211356733668
sha256,e4bcf2d340d092c3fe306399a1e745403a9c6296aa9a56d48b596c53fbddd845,https://x.com/malwrhunterteam/status/1904536481252708438
md5,73ad8a312c11733ba4c97cc1c6f4f37a,https://x.com/PrakkiSathwik/status/1904542168233984484
md5,43e4260c595b20e357be75c0c1fbec29,https://x.com/PrakkiSathwik/status/1904542168233984484
md5,c763ecf315481525afcd47c5f32c1fd7,https://x.com/PrakkiSathwik/status/1904542172487057484
md5,6fd4ad3080e7f91a295b6888be8abf9a,https://x.com/PrakkiSathwik/status/1904542172487057484
sha256,ce72f564ab06707f674f9b9b9c17bd9b41588fe595af1f42b732e3978daeed6b,https://x.com/malwrhunterteam/status/1904543315170664550
ip-dst,108.61.187.67,https://x.com/drb_ra/status/1904571471382388974
md5,D3367D4629854125496EDE7326F262A3,https://x.com/JAMESWT_MHT/status/1904583750781931728
md5,886e4bb84e1ecc4a04ae599d76fcce1d,https://x.com/JAMESWT_MHT/status/1904583750781931728
ip-dst,162.33.179.223,https://x.com/JAMESWT_MHT/status/1904583750781931728
md5,c91898abdbff61dbe7fb4f5b093c0de4,https://x.com/JAMESWT_MHT/status/1904583750781931728
ip-dst,45.153.231.3,https://x.com/drb_ra/status/1904584127271018497
md5,ea380446772c97ea7f1590d9694fe505,https://x.com/JAMESWT_MHT/status/1904591094324527425
md5,f4a44ffdbb50ca24262e067929119436,https://x.com/JAMESWT_MHT/status/1904591094324527425
sha256,3bb7db2de914eaeb67889668ca21e83de244949406f4f235f27cfd69aacc4ea6,https://x.com/malwrhunterteam/status/1904593613415415831
ip-dst,41.188.124.175,https://x.com/drb_ra/status/1904605835335995789
ip-dst,38.180.141.143,https://x.com/drb_ra/status/1904605884296421531
ip-dst,154.205.145.133,https://x.com/drb_ra/status/1904605902247723292
ip-dst,35.159.245.137,https://x.com/drb_ra/status/1904605919767408650
ip-dst,196.251.86.90,https://x.com/drb_ra/status/1904605937542783337
ip-dst,54.247.35.105,https://x.com/drb_ra/status/1904605963866235180
ip-dst,120.24.250.89,https://x.com/drb_ra/status/1904605973500879082
ip-dst,102.117.175.16,https://x.com/drb_ra/status/1904606011165401472
ip-dst,91.99.23.89,https://x.com/drb_ra/status/1904606030195044487
ip-dst,45.119.211.12,https://x.com/drb_ra/status/1904606042970869871
ip-dst,178.128.48.87,https://x.com/drb_ra/status/1904606047714541635
ip-dst,45.147.7.149,https://x.com/drb_ra/status/1904606062700830927
ip-dst,192.227.220.27,https://x.com/drb_ra/status/1904606071840211358
ip-dst,18.175.56.117,https://x.com/drb_ra/status/1904606112248143911
ip-dst,65.20.70.235,https://x.com/drb_ra/status/1904606199410024483
ip-dst,27.124.6.49,https://x.com/drb_ra/status/1904606209128169585
sha256,2f4f22832e15ad4e59c2ad32ec161f0eabcabe0c4b90b2cdea499e485641f274,https://x.com/malwrhunterteam/status/1904606231701975156
ip-dst,176.65.142.27,https://x.com/drb_ra/status/1904606245002080723
ip-dst,216.245.184.116,https://x.com/drb_ra/status/1904606268523720935
sha256,7b537b0a46cbe83af7ee82258a0325b84884b063ff004cb436b3615c2083b39d,https://x.com/malwrhunterteam/status/1904610110762344452
sha256,7bf4e830e65f5439ec8f864c32cd6b81bca6552275bb7c021d9fd22010e6e3bf,https://x.com/malwrhunterteam/status/1904610110762344452
ip-dst,139.9.135.76,https://x.com/drb_ra/status/1904646900520816791
ip-dst,196.251.70.183,https://x.com/drb_ra/status/1904647007337062723
ip-dst,115.175.2.248,https://x.com/drb_ra/status/1904647524704518217
ip-dst,118.31.223.19,https://x.com/drb_ra/status/1904647542140510218
ip-dst,120.55.169.128,https://x.com/drb_ra/status/1904663750486966509
ip-dst,45.192.170.198,https://x.com/harugasumi/status/1904698497959665906
ip-dst,27.124.10.95,https://x.com/harugasumi/status/1904698497959665906
ip-dst,47.238.159.31,https://x.com/harugasumi/status/1904712930668798160
ip-dst,123.5.149.123,https://x.com/threatquery/status/1904713063091020241
ip-dst,223.151.251.103,https://x.com/threatquery/status/1904713061618819206
ip-dst,54.247.35.105,https://x.com/threatquery/status/1904713060180189378
ip-dst,138.199.216.110,https://x.com/drb_ra/status/1904720372710174799
ip-dst,139.9.135.76,https://x.com/drb_ra/status/1904720391995875571
ip-dst,109.206.247.46,https://x.com/Metemcyber/status/1904727969790386276
ip-dst,43.133.190.111,https://x.com/Metemcyber/status/1904729093599617342
ip-dst,92.255.85.2,https://x.com/JAMESWT_MHT/status/1904735315773767857
ip-dst,179.43.176.30,https://x.com/solostalking/status/1904745885365657697
ip-dst,47.238.44.120,https://x.com/harugasumi/status/1904766410557211093
ip-dst,104.21.64.1,https://x.com/Metemcyber/status/1904771532410487231
ip-dst,104.21.112.1,https://x.com/Metemcyber/status/1904771532410487231
ip-dst,104.21.32.1,https://x.com/Metemcyber/status/1904771532410487231
ip-dst,104.21.48.1,https://x.com/Metemcyber/status/1904771646885683498
ip-dst,104.21.80.1,https://x.com/Metemcyber/status/1904771646885683498
ip-dst,104.21.96.1,https://x.com/Metemcyber/status/1904771646885683498
ip-dst,104.21.16.1,https://x.com/Metemcyber/status/1904771646885683498
ip-dst,165.154.112.38,https://x.com/Metemcyber/status/1904774143717106147
ip-dst,38.54.115.190,https://x.com/drb_ra/status/1904787134445199428
ip-dst,194.48.248.71,https://x.com/drb_ra/status/1904787152048660742
ip-dst,196.251.93.44,https://x.com/drb_ra/status/1904787848055656845
ip-dst,18.183.153.54,https://x.com/drb_ra/status/1904787868201144571
ip-dst,52.201.232.45,https://x.com/drb_ra/status/1904787887679221992
ip-dst,176.65.142.73,https://x.com/drb_ra/status/1904787945556443421
ip-dst,193.42.36.133,https://x.com/drb_ra/status/1904787964770554242
ip-dst,196.251.69.103,https://x.com/drb_ra/status/1904787983619797105
ip-dst,84.32.231.72,https://x.com/drb_ra/status/1904788023759290409
ip-dst,172.111.245.69,https://x.com/drb_ra/status/1904788043749265759
ip-dst,34.241.15.65,https://x.com/drb_ra/status/1904788064041386185
ip-dst,109.199.113.238,https://x.com/drb_ra/status/1904788085428175184
ip-dst,18.224.65.41,https://x.com/drb_ra/status/1904788106739396610
ip-dst,154.31.216.212,https://x.com/drb_ra/status/1904788128360988954
ip-dst,186.169.36.44,https://x.com/drb_ra/status/1904788150284591563
ip-dst,50.46.255.143,https://x.com/drb_ra/status/1904788170752827596
ip-dst,104.36.229.243,https://x.com/drb_ra/status/1904788688019521751
ip-dst,44.236.90.180,https://x.com/drb_ra/status/1904788706185162933
ip-dst,31.57.33.94,https://x.com/solostalking/status/1904800197684707767
ip-dst,196.251.83.129,https://x.com/drb_ra/status/1904806410858172632
ip-dst,109.72.93.55,https://x.com/drb_ra/status/1904806430856585509
sha256,a9e2c0bb63f43cf54185d90a2e30eefe4555e8ea01cd26261237e267869ce79d,https://x.com/malwrhunterteam/status/1904811633194447120
ip-dst,45.141.215.107,https://x.com/smica83/status/1904813751653585176
md5,2df5eb19ccad19134585f8d52e98ee40,https://x.com/ValidinLLC/status/1904823536507597240
ip-dst,47.238.108.169,https://x.com/harugasumi/status/1904825320445980967
sha256,d73c134662456a68390a43c0751e133ba9c9915b1f55dad06fe08daf3e80f55e,https://x.com/malwrhunterteam/status/1904839769877606417
md5,CB47B12BCF3813A75FE86D80B79613B7,https://x.com/siri_urz/status/1904845858035659042
ip-dst,113.45.7.54,https://x.com/drb_ra/status/1904847411601666352
ip-dst,115.120.251.188,https://x.com/drb_ra/status/1904847430769615323
ip-dst,47.243.99.248,https://x.com/drb_ra/status/1904847451787276605
ip-dst,101.43.29.8,https://x.com/drb_ra/status/1904847470867128355
ip-dst,47.116.40.141,https://x.com/drb_ra/status/1904847491456967064
ip-dst,47.109.82.220,https://x.com/drb_ra/status/1904847512638239184
ip-dst,47.89.66.226,https://x.com/drb_ra/status/1904847533047787628
ip-dst,47.89.66.230,https://x.com/drb_ra/status/1904847533047787628
ip-dst,47.120.46.195,https://x.com/drb_ra/status/1904847533047787628
ip-dst,128.1.157.229,https://x.com/drb_ra/status/1904847533047787628
ip-dst,124.221.30.83,https://x.com/drb_ra/status/1904847554619011116
ip-dst,150.158.46.102,https://x.com/drb_ra/status/1904847574915330113
ip-dst,110.41.76.82,https://x.com/drb_ra/status/1904847596335530033
ip-dst,172.86.93.104,https://x.com/alberto__segura/status/1904851396018528756
sha256,6b1179c23a7502b4dea7f9bde7dde3d4b5b97c64f634ff3471a1d3d27390f3b1,https://x.com/alberto__segura/status/1904851396018528756
md5,CD6507C76689925E17E121F8434CF0DF,https://x.com/siri_urz/status/1904852019363668129
md5,A03FD786753FC2FF6916179CE4789037,https://x.com/siri_urz/status/1904854756968862191
md5,7E0A5A8F556EF2F195C7B8C1552CA0A6,https://x.com/siri_urz/status/1904856944277324190
ip-dst,23.95.193.207,https://x.com/drb_ra/status/1904859243208925392
ip-dst,149.88.84.102,https://x.com/drb_ra/status/1904859261592535265
ip-dst,103.214.172.10,https://x.com/drb_ra/status/1904859280974495995
ip-dst,14.128.34.67,https://x.com/drb_ra/status/1904859300415046088
ip-dst,103.24.204.1,https://x.com/harugasumi/status/1904880042359877916
md5,599AA9056896E446BFB08EC0A8FD570E,https://x.com/siri_urz/status/1904881496822800694
sha256,d786ec158ba831191af3482ede1f7e362aac50e5016c26f74024bb1fe298c305,https://x.com/malwrhunterteam/status/1904885341439353158
sha256,2bf8594ea21ca101000de7993a55ecdfa5ef34c96b020d87b634ad23a6594d3d,https://x.com/malwrhunterteam/status/1904885341439353158
ip-dst,158.247.211.14,https://x.com/SecAI_AI/status/1904909455873237014
ip-dst,117.72.39.83,https://x.com/drb_ra/status/1904929619809104006
ip-dst,154.221.21.196,https://x.com/drb_ra/status/1904929640948346955
ip-dst,43.133.214.192,https://x.com/harugasumi/status/1904930588190277656
ip-dst,124.156.225.221,https://x.com/harugasumi/status/1904930588190277656
ip-dst,206.238.115.207,https://x.com/abuse_ch/status/1904935657954238671
ip-dst,185.194.205.79,https://x.com/redrabytes/status/1904939950535029145
ip-dst,87.121.84.145,https://x.com/redrabytes/status/1904947632587350301
ip-dst,38.55.198.247,https://x.com/drb_ra/status/1904952915535724924
sha256,70e2d6287ccd9e78e4688e23755ba1132bd342399f0f3d79daa9988bd4518b7a,https://x.com/malwrhunterteam/status/1904963648176480262
sha256,51ec6513813b35a686e7242c554b7ff853eec13f37c0069c130920076cd718c6,https://x.com/malwrhunterteam/status/1904963648176480262
ip-dst,196.251.90.185,https://x.com/malwrhunterteam/status/1904964563423866884
ip-dst,170.64.176.152,https://x.com/drb_ra/status/1904968091064205576
ip-dst,139.59.50.35,https://x.com/drb_ra/status/1904968109905097167
ip-dst,139.59.35.118,https://x.com/drb_ra/status/1904968125340082629
ip-dst,103.143.230.128,https://x.com/drb_ra/status/1904968239949504667
ip-dst,43.255.158.140,https://x.com/drb_ra/status/1904968283696070777
ip-dst,104.234.67.16,https://x.com/drb_ra/status/1904968350444249483
ip-dst,65.19.178.73,https://x.com/drb_ra/status/1904968381725339906
ip-dst,84.32.220.50,https://x.com/drb_ra/status/1904968507848110334
ip-dst,185.208.159.165,https://x.com/drb_ra/status/1904968532133056700
ip-dst,216.9.225.172,https://x.com/drb_ra/status/1904968539775156257
ip-dst,51.159.190.222,https://x.com/drb_ra/status/1904968556233584967
ip-dst,13.217.66.6,https://x.com/drb_ra/status/1904968618988675116
ip-dst,154.31.206.225,https://x.com/drb_ra/status/1904968641906356464
ip-dst,85.217.184.73,https://x.com/drb_ra/status/1904968677151088804
ip-dst,74.176.200.142,https://x.com/drb_ra/status/1904968696566829287
ip-dst,47.92.204.3,https://x.com/drb_ra/status/1904972308126498924
ip-dst,148.66.2.196,https://x.com/drb_ra/status/1904972332436685053
ip-dst,148.66.2.194,https://x.com/drb_ra/status/1904972332436685053
ip-dst,165.154.203.220,https://x.com/drb_ra/status/1905001271917957228
ip-dst,121.37.134.174,https://x.com/drb_ra/status/1905001300258938921
sha256,0fe943b6cf15e4595cfbfd4546fa4728637c6fb08d94a616c9d000a0b2cd077e,https://x.com/malwrhunterteam/status/1905030234123964857
ip-dst,193.233.202.90,https://x.com/SarlackLab/status/1905047413632450988
ip-dst,129.226.89.28,https://x.com/harugasumi/status/1905075207905464426
ip-dst,43.167.225.232,https://x.com/harugasumi/status/1905075207905464426
ip-dst,45.192.170.198,https://x.com/harugasumi/status/1905085717698809909
ip-dst,27.124.10.95,https://x.com/harugasumi/status/1905085717698809909
ip-dst,43.165.190.122,https://x.com/catnap707/status/1905087104700633188
ip-dst,165.154.112.74,https://x.com/catnap707/status/1905088532739399951
ip-dst,165.154.112.38,https://x.com/catnap707/status/1905089010881749077
